node,x,y,hrsexceeded
21614,1191950.1,196201.091,2609
21615,1191955.82,196180.738,2523
21616,1191958.1,196157.569,2324
21617,1191976.11,196146.466,1930
21618,1192083.72,197949.659,840
21619,1192098.7,197919.103,1359
21620,1192112.63,197889.447,2055
21621,1192089.97,197865.887,2173
21622,1192073.23,197985.247,519
21623,1192089.5,197831.092,2200
21624,1192091.06,197797.027,1754
21625,1192089.57,197761.424,1131
21626,1192091.9,197729.716,288
21627,1192091.87,197697.381,94
21628,1192094.66,197667.934,81
21629,1192099.28,197640.448,398
21630,1192100.85,197609.959,868
21631,1192104.38,197580.156,2083
21632,1192108.57,197551.828,2730
21633,1192091.1,197532.298,2907
21634,1192102.29,197511.791,3010
21635,1192116.24,197495.704,3183
21636,1192126.56,197476.042,3356
21637,1192112.45,197456.946,3437
21638,1192121.76,197435.779,3553
21639,1192109.22,197416.643,3585
21640,1192119.35,197396.965,3581
21641,1192107.35,197378.546,3537
21642,1192094.66,197360.59,3481
21643,1190250.9,192328.08,2655
21644,1190238.93,192326.439,2595
21645,1190226.9,192331.517,2539
21646,1190215.98,192341.658,2687
21647,1190218.25,192356.362,2830
21648,1190206.71,192361.768,2869
21649,1190204.83,192375.772,2791
21650,1190197.2,192387.815,2672
21651,1190300.48,192271.084,2633
21652,1190290.11,192284.897,2702
21653,1190281.36,192298.488,2708
21654,1190271.35,192308.645,2679
21655,1190260.65,192316.73,2684
21656,1190337.34,192204.041,2297
21657,1190328.69,192217.784,2442
21658,1190319.43,192230.819,2504
21659,1190308.09,192243.638,2545
21660,1190295.29,192257.152,2618
21661,1190662.53,192197.336,7
21662,1190666.08,192168.412,0
21663,1190401.9,192097.26,1070
21664,1190410.69,192078.286,938
21665,1190405.15,192113.82,897
21666,1190390.24,192123.731,1191
21667,1190379.29,192131.492,1227
21668,1190384.74,192145.394,1194
21669,1190374.31,192154.645,1339
21670,1190364.66,192166.046,1562
21671,1190353.86,192174.242,1820
21672,1190342.44,192180.58,2058
21673,1190332.22,192190.118,2255
21674,1190672.58,192217.674,66
21675,1190706.99,192293.082,1185
21676,1190719.44,192280.644,1051
21677,1190712.76,192262.382,1000
21678,1190689.27,192253.789,1178
21679,1190687.42,192229.977,493
21680,1190728.24,192329.53,558
21681,1190724.21,192314.98,731
21682,1190721.23,192299.667,1001
21683,1190750.07,192365.755,458
21684,1190749.89,192347.792,514
21685,1190745.52,192332.685,454
21686,1190772.71,192386.062,596
21687,1190770.84,192377.657,779
21688,1190763.47,192369.158,672
21689,1190812.05,192438.255,731
21690,1190821.75,192411.907,967
21691,1190806.94,192401.996,942
21692,1190794.47,192393.015,1028
21693,1190784.56,192383.37,966
21694,1190743.21,192555.049,1
21695,1190771.6,192569.158,0
21696,1190802.5,192559.255,0
21697,1190801.11,192533.203,3
21698,1190817.85,192511.078,183
21699,1190820.19,192483.214,427
21700,1190687.81,192551.736,0
21701,1190713.2,192576.852,0
21702,1190654.22,192532.652,0
21703,1190825.42,192458.053,719
21704,1190192.57,192377.167,2745
21705,1190180.74,192370.097,2794
21706,1190180.7,192354.707,2845
21707,1190166.17,192351.712,2808
21708,1190158.84,192339.174,2768
21709,1190151.65,192324.663,2700
21710,1190144.67,192309.648,2630
21711,1190129.11,192310.185,2556
21712,1190112.51,192310.29,2427
21713,1190091.72,192302.937,2181
21714,1190069.92,192293.567,1707
21715,1190061.98,192273.61,1634
21716,1190040.84,192271.4,1119
21717,1190021.45,192272.688,830
21718,1190000.49,192271.212,712
21719,1189988.6,192254.791,659
21720,1189963.25,192259.759,567
21721,1189936.42,192260.009,459
21722,1189923.58,192239.595,472
21723,1189899.3,192242.505,580
21724,1189886.13,192221.229,410
21725,1189863.44,192227.179,608
21726,1189835.65,192224.933,595
21727,1189810.26,192214.625,294
21728,1189786.51,192218.2,15
21729,1189760.89,192205.922,0
21730,1189739.75,192210.788,0
21731,1189715.22,192217.663,0
21732,1189719.54,192246.29,0
21733,1189668.18,192352.407,0
21734,1189667.4,192382.376,0
21735,1189692.08,192396.58,0
21736,1189716.33,192407.144,0
21737,1189742.52,192420.205,0
21738,1189768.04,192473.871,0
21739,1189796.1,192473.502,0
21740,1192262.01,196071.818,481
21741,1192280.82,196046.167,506
21742,1192301.48,196021.887,535
21743,1192318.78,195993.536,633
21744,1192348.18,195979.738,400
21745,1192376.88,195961.81,174
21746,1192413.41,195951.905,45
21747,1192428.98,195917.627,65
21748,1191998.13,196138.193,1451
21749,1192020.45,196129.574,1200
21750,1192044.04,196121.908,1065
21751,1192062.05,196141.633,1020
21752,1192091.21,196139.368,891
21753,1192127.48,196136.059,734
21754,1192156.33,196114.921,659
21755,1192184.71,196108.903,608
21756,1192213.52,196102.511,532
21757,1192244.27,196098.283,430
21758,1192101.89,197338.77,3429
21759,1192088.59,197322.177,3379
21760,1192091.67,197299.021,3377
21761,1192076.96,197284.446,3351
21762,1192078.64,197261.975,3376
21763,1192083.36,197243.063,3380
21764,1192086.77,197222.751,3358
21765,1192091.76,197203.878,3335
21766,1192076.94,197190.467,3346
21767,1192061.94,197177.244,3364
21768,1192046.68,197164.313,3368
21769,1192049.16,197143.88,3363
21770,1192033.82,197131.046,3373
21771,1192018.68,197118.392,3376
21772,1192018.85,197097.611,3381
21773,1192031.44,197084.249,3389
21774,1192039.26,197066.334,3384
21775,1192024.94,197052.316,3393
21776,1192028.45,197031.132,3449
21777,1192031.1,197008.774,3485
21778,1192037.32,196989.944,3503
21779,1192023.86,196975.18,3516
21780,1192033.55,196959.992,3521
21781,1192042.53,196944.081,3535
21782,1192029.37,196928.973,3529
21783,1192016.23,196913.931,3533
21784,1192023.36,196894.719,3512
21785,1192010.03,196879.907,3549
21786,1191996.85,196864.918,3573
21787,1191983.69,196849.882,3561
21788,1191970.6,196834.784,3553
21789,1191957.59,196819.603,3562
21790,1191960.89,196796.762,3537
21791,1191948.11,196781.302,3541
21792,1191950.71,196756.54,3516
21793,1191938.96,196740.275,3493
21794,1191944.83,196717.295,3492
21795,1191953.07,196697.638,3518
21796,1191943.44,196680.207,3517
21797,1191934.51,196662.418,3521
21798,1191925.94,196644.309,3504
21799,1191935.46,196623.773,3468
21800,1191945.43,196604.134,3435
21801,1191936.47,196586.308,3422
21802,1191945.53,196566.673,3324
21803,1191955.61,196549.55,3280
21804,1191944.26,196533.165,3268
21805,1191955.89,196519.491,3253
21806,1191943.39,196503.926,3231
21807,1191952.53,196487.861,3198
21808,1191939.64,196472.609,3193
21809,1191927.1,196457.065,3224
21810,1191933.27,196436.826,3199
21811,1191939.67,196415.964,3212
21812,1191955.79,196409.624,3159
21813,1191962.55,196389.482,3096
21814,1191952.83,196372.219,3081
21815,1191962.37,196352.479,3062
21816,1191953.88,196334.389,3040
21817,1191944.83,196316.666,3019
21818,1191953.88,196297.066,2921
21819,1191943.22,196280.141,2909
21820,1191950.63,196259.658,2780
21821,1191958.58,196239.96,2713
21822,1191964.72,196217.739,2657
21823,1191972.2,196196.973,2527
21824,1191976.1,196173.52,2248
21825,1191993.81,196162.982,1790
21826,1192112.56,197975.058,877
21827,1192127.2,197943.605,1325
21828,1192139.73,197912.858,2019
21829,1192142.97,197874.631,2148
21830,1192117.02,197851.972,2174
21831,1192103.59,198011.306,550
21832,1192122.02,197816.816,1622
21833,1192115.9,197779.763,956
21834,1192118.13,197747.2,184
21835,1192117.43,197714.132,0
21836,1192119.41,197684.283,0
21837,1192122.73,197657.259,164
21838,1192122,197628.226,710
21839,1192123.92,197599.079,1466
21840,1192127.01,197570.574,2453
21841,1192136.62,197549.289,2875
21842,1192118.99,197530.956,2954
21843,1192132.28,197514.355,3131
21844,1192141.7,197494.394,3296
21845,1192149.05,197472.707,3442
21846,1192134.96,197454.547,3506
21847,1192143.71,197434.066,3563
21848,1192131.33,197415.7,3582
21849,1192140.06,197395.25,3563
21850,1192128.44,197374.838,3556
21851,1192114.52,197356.127,3513
21852,1190246.55,192313.742,2640
21853,1190233.12,192314.475,2561
21854,1190220.45,192316.347,2514
21855,1190213.37,192328.511,2571
21856,1190201.26,192334.287,2721
21857,1190206.34,192348.592,2841
21858,1190193.57,192349.953,2873
21859,1190196.57,192364.525,2863
21860,1190284.83,192270.981,2677
21861,1190276.19,192284.55,2708
21862,1190266.4,192294.647,2701
21863,1190255.9,192302.628,2684
21864,1190323.53,192203.875,2380
21865,1190314.25,192216.857,2463
21866,1190302.74,192229.617,2540
21867,1190289.65,192243.308,2604
21868,1190279.03,192257.257,2658
21869,1190692.69,192203.091,0
21870,1190685.1,192182.777,0
21871,1190698.97,192162.499,0
21872,1190682.85,192143.505,0
21873,1190388,192087.606,1189
21874,1190377.88,192096.504,1315
21875,1190384.3,192110.013,1241
21876,1190388.01,192071.25,955
21877,1190393.63,192053.573,890
21878,1190373.43,192117.76,1299
21879,1190363.23,192126.973,1406
21880,1190368.97,192140.734,1368
21881,1190359.46,192152.109,1615
21882,1190348.69,192160.313,1865
21883,1190337.25,192166.675,2068
21884,1190327.04,192176.208,2218
21885,1190318.36,192189.963,2329
21886,1190734.92,192288.138,900
21887,1190734.12,192268.723,795
21888,1190729.35,192249.798,552
21889,1190705.99,192242.747,695
21890,1190705.91,192220.67,67
21891,1190739.66,192319.981,504
21892,1190737.08,192304.581,661
21893,1190761.29,192355.819,583
21894,1190760.76,192338.036,422
21895,1190756.97,192323.309,383
21896,1190786.14,192371.89,1028
21897,1190776.5,192365.353,882
21898,1190833.13,192431.959,944
21899,1190840.6,192411.568,1072
21900,1190838.29,192393.276,1013
21901,1190821.57,192389.289,995
21902,1190808.73,192385.14,1029
21903,1190799.96,192378.318,1083
21904,1190743.7,192583.101,1
21905,1190764,192600.693,0
21906,1190792.25,192592.838,0
21907,1190820.84,192583.875,1
21908,1190835.84,192562.849,26
21909,1190827.9,192537.233,90
21910,1190849.21,192517.664,437
21911,1190836.21,192497.9,472
21912,1190839.93,192478.701,677
21913,1190670.97,192581.651,0
21914,1190699.48,192608.504,0
21915,1190734.23,192616.463,0
21916,1190633.83,192566.35,0
21917,1190847.56,192465.994,844
21918,1190842.23,192451.616,885
21919,1190187.37,192336.296,2766
21920,1190174.17,192339.282,2787
21921,1190167.24,192325.155,2689
21922,1190160.42,192310.858,2623
21923,1190153.77,192296.422,2559
21924,1190137.79,192294.34,2562
21925,1190121.85,192294.144,2478
21926,1190104.86,192293.732,2347
21927,1190084.39,192283.898,2130
21928,1190077.49,192265.672,2069
21929,1190068.72,192250.843,1920
21930,1190051.92,192253.994,1452
21931,1190032.15,192252.337,1041
21932,1190012.23,192252.33,773
21933,1190002.75,192233.164,731
21934,1189978.83,192234.845,613
21935,1189951.81,192238.963,543
21936,1189939.67,192218.976,534
21937,1189910.75,192218.924,474
21938,1189898.81,192197.764,500
21939,1189872.43,192197.856,466
21940,1189850.74,192207.629,523
21941,1189826.47,192199.605,337
21942,1189800.06,192191.764,29
21943,1189776.1,192189.394,0
21944,1189748.66,192180.184,0
21945,1189724.05,192186.961,0
21946,1189699.26,192192.55,0
21947,1189668.32,192412.358,0
21948,1189694.06,192425.631,0
21949,1189719.87,192435.58,0
21950,1189746.94,192449.874,0
21951,1189773.47,192503.372,0
21952,1189800.37,192503.19,0
21953,1192278.77,196100.142,320
21954,1192298.78,196074.646,307
21955,1192320.5,196050.36,261
21956,1192343.93,196024.152,249
21957,1192374.67,196006.058,133
21958,1192400.64,195986.863,66
21959,1192435.02,195984.313,12
21960,1192454.82,195948.177,6
21961,1192016.18,196155.564,1377
21962,1192038.46,196148.376,1163
21963,1192055.01,196168.499,1176
21964,1192078.56,196162.612,1014
21965,1192107.27,196161.315,906
21966,1192142.51,196163.916,754
21967,1192166.86,196140.305,602
21968,1192200.11,196134.774,518
21969,1192229.28,196129.363,444
21970,1192259.68,196126.331,345
21971,1192120.44,197331.32,3447
21972,1192105.6,197314.628,3395
21973,1192107.59,197289.529,3426
21974,1192093.55,197275.299,3406
21975,1192098.2,197256.44,3402
21976,1192101.55,197236.175,3369
21977,1192106.56,197217.325,3348
21978,1192109.37,197196.501,3353
21979,1192094.56,197183.085,3342
21980,1192079.62,197169.796,3356
21981,1192064.48,197156.727,3365
21982,1192063.87,197133.617,3388
21983,1192048.6,197120.764,3389
21984,1192033.68,197107.755,3382
21985,1192048.81,197098.004,3403
21986,1192053.97,197079.676,3408
21987,1192057.14,197058.97,3432
21988,1192042.58,197045.296,3424
21989,1192045.02,197023.089,3467
21990,1192051.06,197004.413,3494
21991,1192060.72,196989.372,3500
21992,1192046.99,196974.793,3512
21993,1192055.93,196958.867,3546
21994,1192062.37,196940.248,3525
21995,1192048.98,196925.685,3510
21996,1192035.78,196909.741,3500
21997,1192043.51,196885.182,3509
21998,1192028.08,196870.941,3527
21999,1192014.28,196856.358,3542
22000,1192000.65,196841.759,3541
22001,1191987.19,196826.976,3537
22002,1191973.93,196811.983,3543
22003,1191975.86,196787.767,3515
22004,1191963.01,196772.367,3521
22005,1191967.45,196750.23,3516
22006,1191955.77,196734.012,3513
22007,1191963.52,196714.663,3521
22008,1191971.48,196695.028,3556
22009,1191961.61,196677.675,3554
22010,1191952.47,196659.925,3556
22011,1191943.85,196641.908,3517
22012,1191953.82,196622.259,3477
22013,1191963.71,196602.167,3432
22014,1191955.09,196584.169,3372
22015,1191965.8,196566.738,3307
22016,1191978.02,196552.639,3303
22017,1191967.54,196535.662,3285
22018,1191977.51,196519.027,3239
22019,1191965.31,196503.202,3220
22020,1191971.28,196483.129,3198
22021,1191958.27,196467.973,3185
22022,1191945.45,196452.648,3198
22023,1191951.03,196432.152,3206
22024,1191967.83,196425.932,3154
22025,1191973.95,196405.958,3107
22026,1191981.65,196387.442,3083
22027,1191971.33,196370.349,3079
22028,1191980.32,196350.854,3020
22029,1191972.31,196332.53,3002
22030,1191963.75,196314.459,2959
22031,1191972.64,196294.81,2828
22032,1191961.96,196277.01,2809
22033,1191970.73,196257.665,2730
22034,1191978.01,196235.53,2727
22035,1191986.63,196214.628,2537
22036,1191994.9,196191.783,2105
22037,1192010.71,196177.618,1693
22038,1192139.66,198002.262,865
22039,1192153.61,197969.191,1315
22040,1192169.46,197938.173,2057
22041,1192168,197897.551,2156
22042,1192174.29,197862.974,1784
22043,1192149.1,197840.984,1708
22044,1192130.47,198040.921,490
22045,1192161.62,197814.385,1032
22046,1192141.76,197793.725,787
22047,1192143.9,197765.255,158
22048,1192142.37,197731.271,0
22049,1192143.72,197701.06,0
22050,1192145.84,197674.251,59
22051,1192143.31,197646.212,412
22052,1192143.89,197617.863,1363
22053,1192145.93,197588.772,2304
22054,1192154.9,197567,2762
22055,1192167.02,197549.258,3054
22056,1192149.32,197532.144,3087
22057,1192157.9,197511.854,3225
22058,1192164.14,197490.016,3378
22059,1192170.91,197469.134,3462
22060,1192156.79,197451.988,3523
22061,1192164.13,197431.165,3544
22062,1192151.98,197413.427,3559
22063,1192163.86,197398.973,3527
22064,1192152.54,197381.879,3531
22065,1192144.88,197365.296,3554
22066,1192132.31,197350.433,3519
22067,1190241.11,192300.054,2640
22068,1190227.59,192300.767,2573
22069,1190214.32,192302.713,2557
22070,1190206.57,192316.897,2583
22071,1190193.93,192320.109,2629
22072,1190270.51,192270.834,2675
22073,1190260.79,192280.892,2697
22074,1190250.28,192288.894,2684
22075,1190309.02,192202.893,2431
22076,1190297.29,192215.634,2523
22077,1190283.86,192229.463,2611
22078,1190273.05,192243.58,2652
22079,1190264.55,192257.224,2646
22080,1190721.54,192204.383,0
22081,1190711.6,192183.602,0
22082,1190727.99,192164.075,0
22083,1190715.37,192140.342,0
22084,1190698.89,192118.122,0
22085,1190371.21,192083.088,1202
22086,1190360.57,192090.782,1335
22087,1190367.13,192104.215,1365
22088,1190374.57,192060.784,1057
22089,1190364.59,192069.644,1212
22090,1190372.93,192043.75,1059
22091,1190376.95,192028.607,1071
22092,1190357.07,192113.385,1434
22093,1190347.93,192124.641,1651
22094,1190353.9,192138.296,1656
22095,1190343.2,192146.488,1929
22096,1190331.78,192152.864,2112
22097,1190321.64,192162.372,2205
22098,1190313.07,192176.086,2289
22099,1190303.74,192188.942,2395
22100,1190750.1,192294.335,621
22101,1190749.5,192276.939,757
22102,1190749.65,192256.077,468
22103,1190746.09,192235.08,126
22104,1190723.47,192229.839,149
22105,1190751.11,192310.477,448
22106,1190779.96,192354.089,759
22107,1190772.23,192345.571,467
22108,1190772.41,192328.866,384
22109,1190768.96,192314.552,375
22110,1190793.04,192363.83,945
22111,1190850.8,192441.435,1011
22112,1190853.25,192423.698,1091
22113,1190855.85,192402.918,1041
22114,1190858.02,192380.754,848
22115,1190835.62,192374.622,917
22116,1190820.1,192370.208,946
22117,1190807.23,192370.366,970
22118,1190779.58,192631.794,0
22119,1190812.95,192614.051,2
22120,1190850.24,192593.822,13
22121,1190861.23,192567.658,153
22122,1190855.68,192542.705,288
22123,1190875.95,192528.106,663
22124,1190869.48,192504.756,792
22125,1190852.1,192494.518,657
22126,1190863.75,192480.908,870
22127,1190640.74,192604.12,0
22128,1190671.86,192629.164,0
22129,1190706.97,192647.842,0
22130,1190745.18,192651.961,0
22131,1190863.22,192458.711,971
22132,1190180.9,192322.765,2658
22133,1190174.43,192309.235,2601
22134,1190168.07,192295.656,2549
22135,1190161.97,192281.953,2543
22136,1190147.34,192281.877,2551
22137,1190131.09,192279.001,2534
22138,1190115.11,192277.947,2430
22139,1190100.18,192277.691,2311
22140,1190092.02,192263.384,2250
22141,1190084.67,192246.292,2134
22142,1190077.18,192229.631,2023
22143,1190061.16,192233.228,1812
22144,1190043.73,192235.325,1388
22145,1190023.51,192233.183,1001
22146,1190014.35,192214.332,971
22147,1189992.88,192213.754,694
22148,1189968.06,192215.136,588
22149,1189956.61,192195.844,575
22150,1189927.61,192198.907,534
22151,1189916.46,192178.428,537
22152,1189888.75,192175.847,480
22153,1189863.78,192171.955,351
22154,1189845.54,192184.722,362
22155,1189818.51,192175.559,189
22156,1189791.66,192164.006,34
22157,1189768.63,192165.535,9
22158,1189753.57,192146.488,5
22159,1189731.66,192155.862,0
22160,1189706.89,192163.774,0
22161,1189678.81,192170.666,0
22162,1189669.99,192442.277,0
22163,1189698.46,192454.501,0
22164,1189724.84,192463.493,0
22165,1189751.63,192479.5,0
22166,1189780.62,192532.416,0
22167,1189803.47,192533.008,0
22168,1192293.28,196129.677,240
22169,1192314.32,196104.648,206
22170,1192336.69,196081.022,176
22171,1192360.73,196059.275,144
22172,1192387.29,196041.059,105
22173,1192414.07,196019.261,56
22174,1192451.99,196019.033,9
22175,1192473.02,195983.692,0
22176,1192032.88,196175.021,1402
22177,1192047.69,196195.472,1409
22178,1192070.11,196189.696,1189
22179,1192093.78,196184.618,1059
22180,1192121.92,196184.684,948
22181,1192157.05,196188.552,789
22182,1192181.94,196165.173,616
22183,1192214.29,196161.535,485
22184,1192243.11,196157.253,389
22185,1192273.06,196155.398,312
22186,1192144.91,197336.452,3476
22187,1192133.17,197320.26,3441
22188,1192120.7,197304.626,3428
22189,1192126.26,197284.941,3428
22190,1192112.62,197270.314,3414
22191,1192116.17,197249.812,3383
22192,1192121.2,197230.88,3363
22193,1192124.26,197209.84,3372
22194,1192124.15,197186.718,3385
22195,1192109.18,197173.014,3369
22196,1192094.22,197159.684,3378
22197,1192079.13,197146.554,3381
22198,1192079.46,197124.165,3413
22199,1192064.14,197111.209,3411
22200,1192069.19,197092.74,3418
22201,1192072.01,197072.31,3461
22202,1192073.92,197051,3480
22203,1192058.98,197037.206,3456
22204,1192065.18,197018.254,3481
22205,1192075.03,197003.745,3511
22206,1192083.58,196987.698,3529
22207,1192069.63,196973.475,3537
22208,1192075.95,196955.101,3518
22209,1192078.45,196933.496,3520
22210,1192065.13,196917.569,3516
22211,1192051.87,196905.369,3503
22212,1192064.75,196892.796,3502
22213,1192062.74,196869.839,3491
22214,1192046.64,196858.465,3492
22215,1192031.87,196845.079,3499
22216,1192017.28,196831.367,3510
22217,1192003.04,196817.264,3500
22218,1191989.21,196802.733,3499
22219,1191992.87,196781.059,3505
22220,1191979.82,196765.921,3511
22221,1191986.68,196747.163,3521
22222,1191974.71,196731.191,3520
22223,1191982.18,196711.891,3573
22224,1191990.44,196693.195,3593
22225,1191980.26,196676.018,3550
22226,1191970.89,196658.381,3530
22227,1191962.17,196640.408,3515
22228,1191971.94,196620.364,3482
22229,1191982.92,196602.647,3408
22230,1191974.75,196584.528,3332
22231,1191987.42,196570.29,3307
22232,1191998.3,196553.272,3306
22233,1191988.52,196535.668,3276
22234,1191995.96,196514.516,3237
22235,1191983.98,196498.547,3208
22236,1191989.69,196477.945,3172
22237,1191976.6,196462.779,3179
22238,1191963.56,196447.664,3188
22239,1191980.72,196441.255,3140
22240,1191986.42,196421.565,3106
22241,1191993.61,196403.468,3081
22242,1192000.57,196385.228,3077
22243,1191989.48,196368.615,3048
22244,1192000.5,196350.477,2961
22245,1191991.35,196331.946,2924
22246,1191982.4,196313.181,2885
22247,1191992.79,196294.618,2781
22248,1191982.16,196275.887,2734
22249,1191990.36,196254.081,2708
22250,1191999.82,196233.655,2539
22251,1192009.75,196213.532,2077
22252,1192022.51,196196.811,1722
22253,1192162.84,198033.13,691
22254,1192177.39,197997.639,1271
22255,1192193.69,197968.125,1976
22256,1192210.31,197941.534,2149
22257,1192192.48,197915.939,2128
22258,1192198.54,197885.237,1814
22259,1192209.36,197856.505,1076
22260,1192185.78,197835.097,1000
22261,1192149.7,198075.967,394
22262,1192196.63,197808.07,387
22263,1192172.49,197784.899,411
22264,1192166.34,197749.361,3
22265,1192167.5,197718.354,0
22266,1192168.66,197691.546,71
22267,1192164.31,197664.229,285
22268,1192166.82,197636.747,1544
22269,1192164.7,197606.718,2387
22270,1192173.41,197584.468,2718
22271,1192184.97,197566.089,3008
22272,1192192.33,197544.756,3146
22273,1192174.93,197528.517,3185
22274,1192180.41,197506.416,3313
22275,1192185.92,197485.465,3405
22276,1192191.26,197464.201,3454
22277,1192177.13,197448.239,3495
22278,1192187.4,197433.035,3503
22279,1192175.28,197416.158,3516
22280,1192188.13,197403.765,3513
22281,1192177.15,197387.048,3522
22282,1192166.21,197370.305,3547
22283,1192155.7,197353.286,3533
22284,1190235.18,192286.41,2639
22285,1190221.44,192287.293,2581
22286,1190208.05,192289.155,2538
22287,1190200.43,192303.42,2564
22288,1190187.52,192306.441,2605
22289,1190254.84,192267.278,2648
22290,1190244.3,192275.287,2650
22291,1190291.82,192201.649,2523
22292,1190278.07,192215.603,2644
22293,1190267.05,192229.896,2667
22294,1190258.52,192243.633,2667
22295,1190248.78,192253.698,2652
22296,1190734.74,192220.329,31
22297,1190744.58,192210.662,2
22298,1190737.49,192187.58,0
22299,1190753.04,192172.61,0
22300,1190744.65,192146.408,0
22301,1190734.16,192120.458,0
22302,1190719.06,192096.524,0
22303,1190353.99,192077.345,1340
22304,1190344.07,192086.494,1437
22305,1190350.61,192099.924,1429
22306,1190358.22,192056.075,1206
22307,1190347.59,192063.817,1336
22308,1190362.38,192033.379,1160
22309,1190352.15,192042.384,1241
22310,1190356.48,192019.591,1181
22311,1190359.88,192003.904,1146
22312,1190341.62,192111.129,1623
22313,1190331.12,192119.266,1944
22314,1190337.34,192132.808,1949
22315,1190325.95,192139.188,2134
22316,1190315.91,192148.657,2224
22317,1190307.54,192162.3,2273
22318,1190298.29,192175.05,2353
22319,1190286.27,192187.688,2517
22320,1190763.06,192301.626,401
22321,1190763.76,192284.494,460
22322,1190764.47,192265.683,428
22323,1190766.58,192243.195,173
22324,1190765,192221.445,15
22325,1190793.87,192348.205,718
22326,1190783.84,192336.286,539
22327,1190785.6,192321.374,421
22328,1190781.54,192306.895,368
22329,1190809.21,192356.95,822
22330,1190867.28,192437.74,1073
22331,1190872.54,192415.921,1044
22332,1190872.7,192396.608,892
22333,1190882.1,192383.723,715
22334,1190873.77,192369.626,657
22335,1190860.82,192357.324,668
22336,1190845.71,192363.735,837
22337,1190827.91,192352.706,812
22338,1190850.23,192625.004,20
22339,1190878.5,192613.278,19
22340,1190882.3,192582.982,204
22341,1190879.07,192554.895,408
22342,1190893.24,192546.199,689
22343,1190899.98,192531.422,1025
22344,1190890.4,192513.35,1035
22345,1190883.66,192493.478,1045
22346,1190880.36,192473.394,1074
22347,1190880.74,192453.532,1105
22348,1190181.35,192292.954,2565
22349,1190174.29,192281.494,2554
22350,1190170.42,192268.302,2539
22351,1190156.02,192268.188,2541
22352,1190141,192267.28,2550
22353,1190124.4,192263.564,2499
22354,1190107.96,192261.484,2369
22355,1190100.75,192245.533,2292
22356,1190093.72,192229.26,2223
22357,1190086.73,192212.954,2143
22358,1190069.72,192212.669,1908
22359,1190053.29,192215.603,1705
22360,1190035.31,192216.962,1330
22361,1190026.38,192198.966,1316
22362,1190004.38,192195.553,971
22363,1189982.38,192194.601,665
22364,1189971.16,192176.019,679
22365,1189945.01,192176.605,583
22366,1189933.56,192157.17,603
22367,1189906.33,192157.458,504
22368,1189880,192153.118,320
22369,1189857.86,192149.515,188
22370,1189837.34,192158.773,195
22371,1189812.39,192153.065,177
22372,1189798.82,192133.758,155
22373,1189776.45,192139.229,41
22374,1189761.76,192116.993,31
22375,1189738.2,192124.374,0
22376,1189714.57,192133.456,0
22377,1189688.65,192141.713,0
22378,1189659.88,192147.425,0
22379,1189675.52,192471.639,0
22380,1189706.72,192485.137,0
22381,1189728.59,192485.367,0
22382,1189731.83,192508.196,0
22383,1189756.26,192509.137,0
22384,1189797.61,192553.586,0
22385,1192305.98,196160.004,207
22386,1192327.9,196135.548,169
22387,1192351.07,196112.517,141
22388,1192376.1,196091.904,126
22389,1192403.35,196074.28,96
22390,1192429.87,196052.566,54
22391,1192467.64,196054.391,9
22392,1192490.43,196019.724,0
22393,1192036.64,196216.717,1704
22394,1192061.67,196216.625,1447
22395,1192084.18,196211.647,1282
22396,1192107.94,196207.44,1151
22397,1192135.99,196208.304,981
22398,1192170.51,196213.372,737
22399,1192195.03,196191.413,566
22400,1192226.6,196189.096,445
22401,1192255.14,196185.957,375
22402,1192284.82,196185.08,292
22403,1192162.69,197332.518,3479
22404,1192151.27,197316.082,3426
22405,1192139.11,197300.227,3428
22406,1192143.63,197278.85,3400
22407,1192130.26,197263.996,3395
22408,1192135.51,197244.813,3361
22409,1192138.64,197223.489,3378
22410,1192140.98,197200.569,3410
22411,1192139.07,197177.089,3418
22412,1192124.57,197163.63,3393
22413,1192109.7,197150.325,3396
22414,1192094.66,197137.161,3410
22415,1192099.64,197118.681,3434
22416,1192084.43,197105.707,3429
22417,1192087.19,197085.287,3479
22418,1192088.93,197063.869,3514
22419,1192091.48,197042.747,3526
22420,1192076.53,197032.304,3486
22421,1192089.88,197019.657,3548
22422,1192097.81,197001.707,3550
22423,1192104.25,196982.896,3512
22424,1192090.32,196969.253,3507
22425,1192092.92,196948.442,3520
22426,1192091.48,196928.099,3546
22427,1192078.96,196912.566,3532
22428,1192082.43,196900.284,3525
22429,1192079.97,196880.491,3518
22430,1192082.19,196860.394,3551
22431,1192066.33,196848.329,3527
22432,1192050.8,196836.007,3502
22433,1192035.59,196823.08,3496
22434,1192020.81,196809.635,3496
22435,1192006.55,196795.632,3495
22436,1192012.79,196777.34,3518
22437,1191999.39,196762.552,3532
22438,1192006.03,196743.9,3540
22439,1191993.7,196728.196,3558
22440,1192001.5,196709.819,3594
22441,1192009.29,196690.874,3590
22442,1191998.77,196673.907,3548
22443,1191989.14,196656.412,3489
22444,1191980.28,196638.512,3486
22445,1191991.04,196620.965,3449
22446,1192003.37,196606.702,3403
22447,1191995.77,196588.29,3336
22448,1192008.92,196572.482,3344
22449,1192015.57,196548.955,3305
22450,1192006.5,196531.266,3275
22451,1192015.92,196510.872,3206
22452,1192002.3,196493.712,3170
22453,1192006.93,196471.371,3110
22454,1191993.92,196456.251,3124
